Url,PathIdentifier,PropertyId,Price,Unit,Street,City,State,Postcode,SoldDate,Bed,Bath,Parking,Type
www.realestate.com.au/sold/property-apartment-sa-adelaide-137602350,/sold/property-apartment-sa-adelaide-137602350,137602350,385000,2104/421,King William Street,Adelaide,SA,5000,2-Jan-22,1,1,1,Apartment
www.realestate.com.au/sold/property-apartment-sa-adelaide-132872874,/sold/property-apartment-sa-adelaide-132872874,132872874,399000,1115/96,North Terrace,Adelaide,SA,5000,31-Dec-21,2,1,0,Apartment
www.realestate.com.au/sold/property-house-sa-adelaide-138088282,/sold/property-house-sa-adelaide-138088282,138088282,662000,14,Gladstone Street,Adelaide,SA,5000,30-Dec-21,2,1,0,House
www.realestate.com.au/sold/property-apartment-sa-adelaide-136711586,/sold/property-apartment-sa-adelaide-136711586,136711586,264100,207/185,Morphett Street,Adelaide,SA,5000,29-Dec-21,1,1,0,Apartment
www.realestate.com.au/sold/property-house-sa-adelaide-137888210,/sold/property-house-sa-adelaide-137888210,137888210,920000,365,Carrington Street,Adelaide,SA,5000,27-Dec-21,2,1,2,House
www.realestate.com.au/sold/property-apartment-sa-adelaide-137618990,/sold/property-apartment-sa-adelaide-137618990,137618990,380000,809/160,Grote Street,Adelaide,SA,5000,23-Dec-21,1,1,1,Apartment
www.realestate.com.au/sold/property-house-sa-adelaide-138168630,/sold/property-house-sa-adelaide-138168630,138168630,749000,28/259,Vinrace St,Adelaide,SA,5000,22-Dec-21,3,3,2,House
www.realestate.com.au/sold/property-apartment-sa-adelaide-137416858,/sold/property-apartment-sa-adelaide-137416858,137416858,500000,1405/156,Wright Street,Adelaide,SA,5000,21-Dec-21,2,1,1,Apartment
www.realestate.com.au/sold/property-townhouse-sa-adelaide-138050194,/sold/property-townhouse-sa-adelaide-138050194,138050194,627500,12-Jul,Toms Court,Adelaide,SA,5000,20-Dec-21,3,2,1,Townhouse
www.realestate.com.au/sold/property-house-sa-adelaide-138086810,/sold/property-house-sa-adelaide-138086810,138086810,500000,19,Hume Street,Adelaide,SA,5000,20-Dec-21,2,1,1,House
www.realestate.com.au/sold/property-house-sa-underdale-146785088,/sold/property-house-sa-underdale-146785088,146785088,1300000,28,Sherriff Street,Underdale,SA,5032,9-Jan-25,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-146542668,/sold/property-house-sa-lockleys-146542668,146542668,820000,10-Jan,Main Street,Lockleys,SA,5032,2-Jan-25,,,,
www.realestate.com.au/sold/property-unit-sa-brooklyn+park-146802544,/sold/property-unit-sa-brooklyn+park-146802544,146802544,470000,11/341-343,Sir Donald Bradman Drive,Brooklyn Park,SA,5032,18-Dec-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-146551328,/sold/property-house-sa-lockleys-146551328,146551328,1700000,10,Lancaster Street,Lockleys,SA,5032,17-Dec-24,,,,
www.realestate.com.au/sold/property-townhouse-sa-underdale-146582572,/sold/property-townhouse-sa-underdale-146582572,146582572,795000,12A,Wilford Avenue,Underdale,SA,5032,17-Dec-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-146730088,/sold/property-house-sa-lockleys-146730088,146730088,1400000,6,Noble Avenue,Lockleys,SA,5032,16-Dec-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-146668432,/sold/property-house-sa-brooklyn+park-146668432,146668432,1200000,33,Whaddon Road,Brooklyn Park,SA,5032,9-Dec-24,,,,
www.realestate.com.au/sold/property-residential+land-sa-lockleys-204006904,/sold/property-residential+land-sa-lockleys-204006904,204006904,685000,8a,Torrens Avenue,Lockleys,SA,5032,27-Nov-24,,,,
www.realestate.com.au/sold/property-unit-sa-underdale-146571984,/sold/property-unit-sa-underdale-146571984,146571984,515000,28-Jan,Hinton Street,Underdale,SA,5032,23-Nov-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-146441496,/sold/property-house-sa-brooklyn+park-146441496,146441496,810000,54,Lyons Street,Brooklyn Park,SA,5032,19-Nov-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-146475536,/sold/property-house-sa-brooklyn+park-146475536,146475536,935000,78,Lipsett Terrace,Brooklyn Park,SA,5032,18-Nov-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-146410616,/sold/property-house-sa-lockleys-146410616,146410616,1185000,72,Malurus Avenue,Lockleys,SA,5032,16-Nov-24,,,,
www.realestate.com.au/sold/property-unit-sa-brooklyn+park-145996364,/sold/property-unit-sa-brooklyn+park-145996364,145996364,455000,Apr-65,Western Parade,Brooklyn Park,SA,5032,16-Nov-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-145778492,/sold/property-house-sa-brooklyn+park-145778492,145778492,884000,16A,Marion Road,Brooklyn Park,SA,5032,14-Nov-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-146366116,/sold/property-house-sa-lockleys-146366116,146366116,1840000,40,Lasscock Avenue,Lockleys,SA,5032,12-Nov-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-146408360,/sold/property-house-sa-lockleys-146408360,146408360,1626000,73,White Avenue,Lockleys,SA,5032,11-Nov-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-146205316,/sold/property-house-sa-brooklyn+park-146205316,146205316,955000,26,Lewis Street,Brooklyn Park,SA,5032,8-Nov-24,,,,
www.realestate.com.au/sold/property-townhouse-sa-lockleys-146260208,/sold/property-townhouse-sa-lockleys-146260208,146260208,702500,14/2,Fern Avenue,Lockleys,SA,5032,6-Nov-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-146265788,/sold/property-house-sa-lockleys-146265788,146265788,1200000,20,Douglas Street,Lockleys,SA,5032,4-Nov-24,,,,
www.realestate.com.au/sold/property-house-sa-underdale-146260244,/sold/property-house-sa-underdale-146260244,146260244,1040000,10,Golden Glow Avenue,Underdale,SA,5032,4-Nov-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-146325216,/sold/property-house-sa-brooklyn+park-146325216,146325216,990000,10,Drummond Street,Brooklyn Park,SA,5032,4-Nov-24,,,,
www.realestate.com.au/sold/property-unit-sa-brooklyn+park-145692484,/sold/property-unit-sa-brooklyn+park-145692484,145692484,412000,19/412,Sir Donald Bradman Drive,Brooklyn Park,SA,5032,4-Nov-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-146163616,/sold/property-house-sa-brooklyn+park-146163616,146163616,890000,26,Western Parade,Brooklyn Park,SA,5032,1-Nov-24,,,,
www.realestate.com.au/sold/property-house-sa-underdale-146206080,/sold/property-house-sa-underdale-146206080,146206080,1145000,2,Isley Road,Underdale,SA,5032,28-Oct-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-145756936,/sold/property-house-sa-lockleys-145756936,145756936,1155000,21,Cross Street,Lockleys,SA,5032,22-Oct-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-146198100,/sold/property-house-sa-lockleys-146198100,146198100,1243000,34,Main Street,Lockleys,SA,5032,16-Oct-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-146069052,/sold/property-house-sa-brooklyn+park-146069052,146069052,380000,11-Feb,Constance Street,Brooklyn Park,SA,5032,16-Oct-24,,,,
www.realestate.com.au/sold/property-unit-sa-lockleys-146070444,/sold/property-unit-sa-lockleys-146070444,146070444,700000,11-Sep,Cross Street,Lockleys,SA,5032,12-Oct-24,,,,
www.realestate.com.au/sold/property-unit-sa-brooklyn+park-146087196,/sold/property-unit-sa-brooklyn+park-146087196,146087196,558750,25/118,Lipsett Terrace,Brooklyn Park,SA,5032,11-Oct-24,,,,
www.realestate.com.au/sold/property-unit-sa-lockleys-145999372,/sold/property-unit-sa-lockleys-145999372,145999372,416000,Jan-32,Main Street,Lockleys,SA,5032,11-Oct-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-146178500,/sold/property-house-sa-brooklyn+park-146178500,146178500,930000,4,Richard Street,Brooklyn Park,SA,5032,10-Oct-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-146063276,/sold/property-house-sa-lockleys-146063276,146063276,955000,44b,White Avenue,Lockleys,SA,5032,5-Oct-24,,,,
www.realestate.com.au/sold/property-townhouse-sa-brooklyn+park-146131556,/sold/property-townhouse-sa-brooklyn+park-146131556,146131556,730000,3/47-49,Airport Road,Brooklyn Park,SA,5032,3-Oct-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-145983732,/sold/property-house-sa-lockleys-145983732,145983732,2025000,3,Sandilands Street,Lockleys,SA,5032,30-Sep-24,,,,
www.realestate.com.au/sold/property-residential+land-sa-lockleys-203976384,/sold/property-residential+land-sa-lockleys-203976384,203976384,825000,11,Durham Avenue,Lockleys,SA,5032,27-Sep-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-145877796,/sold/property-house-sa-brooklyn+park-145877796,145877796,810000,11b,Gertrude Street,Brooklyn Park,SA,5032,25-Sep-24,,,,
www.realestate.com.au/sold/property-unitblock-sa-lockleys-145867808,/sold/property-unitblock-sa-lockleys-145867808,145867808,1800000,53,Garden Terrace,Lockleys,SA,5032,24-Sep-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-145910440,/sold/property-house-sa-brooklyn+park-145910440,145910440,1650000,11,Marshall Terrace,Brooklyn Park,SA,5032,21-Sep-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-145841216,/sold/property-house-sa-brooklyn+park-145841216,145841216,1075000,36,Elston Street,Brooklyn Park,SA,5032,18-Sep-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-145872540,/sold/property-house-sa-lockleys-145872540,145872540,1180000,1,Fern Avenue,Lockleys,SA,5032,16-Sep-24,,,,
www.realestate.com.au/sold/property-house-sa-underdale-145859832,/sold/property-house-sa-underdale-145859832,145859832,1200500,1,Pearse Street,Underdale,SA,5032,15-Sep-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-145851240,/sold/property-house-sa-lockleys-145851240,145851240,1260000,2,Moresby Street,Lockleys,SA,5032,14-Sep-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-145885536,/sold/property-house-sa-lockleys-145885536,145885536,1230000,3,Duncan Street,Lockleys,SA,5032,14-Sep-24,,,,
www.realestate.com.au/sold/property-unit-sa-brooklyn+park-145914388,/sold/property-unit-sa-brooklyn+park-145914388,145914388,480000,9/341,Sir Donald Bradman Drive,Brooklyn Park,SA,5032,12-Sep-24,,,,
www.realestate.com.au/sold/property-unit-sa-brooklyn+park-145847984,/sold/property-unit-sa-brooklyn+park-145847984,145847984,397000,8/84-86,Lipsett Terrace,Brooklyn Park,SA,5032,12-Sep-24,,,,
www.realestate.com.au/sold/property-unit-sa-lockleys-145874724,/sold/property-unit-sa-lockleys-145874724,145874724,505000,5/418,Henley Beach Road,Lockleys,SA,5032,10-Sep-24,,,,
www.realestate.com.au/sold/property-unit-sa-underdale-145867532,/sold/property-unit-sa-underdale-145867532,145867532,695500,1-Jan,Joyce Avenue,Underdale,SA,5032,9-Sep-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-145811980,/sold/property-house-sa-lockleys-145811980,145811980,1524000,7,Boston Avenue,Lockleys,SA,5032,7-Sep-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-145351656,/sold/property-house-sa-lockleys-145351656,145351656,1190000,36,Autumn Avenue,Lockleys,SA,5032,5-Sep-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-145762968,/sold/property-house-sa-lockleys-145762968,145762968,1280000,5,Wentworth Street,Lockleys,SA,5032,3-Sep-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-145725960,/sold/property-house-sa-brooklyn+park-145725960,145725960,915000,17,Tolley Crescent,Brooklyn Park,SA,5032,31-Aug-24,,,,
www.realestate.com.au/sold/property-unit-sa-underdale-145739900,/sold/property-unit-sa-underdale-145739900,145739900,412500,17-Aug,Hardys Road,Underdale,SA,5032,29-Aug-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-145712280,/sold/property-house-sa-brooklyn+park-145712280,145712280,780000,11,Pine Street,Brooklyn Park,SA,5032,27-Aug-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-144738744,/sold/property-house-sa-brooklyn+park-144738744,144738744,1600000,15,Tolley Crescent,Brooklyn Park,SA,5032,25-Aug-24,,,,
www.realestate.com.au/sold/property-house-sa-underdale-145653180,/sold/property-house-sa-underdale-145653180,145653180,1540000,15,Howard Street,Underdale,SA,5032,24-Aug-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-145690308,/sold/property-house-sa-brooklyn+park-145690308,145690308,875000,11,Jeffrey Street,Brooklyn Park,SA,5032,23-Aug-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-145538516,/sold/property-house-sa-brooklyn+park-145538516,145538516,930000,25,Press Road,Brooklyn Park,SA,5032,22-Aug-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-145733604,/sold/property-house-sa-brooklyn+park-145733604,145733604,920000,30,Press Road,Brooklyn Park,SA,5032,20-Aug-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-145573680,/sold/property-house-sa-lockleys-145573680,145573680,910000,5,Barrow Crescent,Lockleys,SA,5032,19-Aug-24,,,,
www.realestate.com.au/sold/property-house-sa-underdale-145639448,/sold/property-house-sa-underdale-145639448,145639448,1102000,15A,Howard Street,Underdale,SA,5032,17-Aug-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-145619148,/sold/property-house-sa-lockleys-145619148,145619148,785000,2/354,Henley Beach Road,Lockleys,SA,5032,13-Aug-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-145551356,/sold/property-house-sa-brooklyn+park-145551356,145551356,736000,32A,Lipsett Terrace,Brooklyn Park,SA,5032,8-Aug-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-145329392,/sold/property-house-sa-lockleys-145329392,145329392,765000,2/432,Henley Beach Road,Lockleys,SA,5032,6-Aug-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-145522180,/sold/property-house-sa-lockleys-145522180,145522180,1373000,1B,Clyde Avenue,Lockleys,SA,5032,5-Aug-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-145520032,/sold/property-house-sa-lockleys-145520032,145520032,985000,2,Diosma Crescent,Lockleys,SA,5032,3-Aug-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-145575740,/sold/property-house-sa-lockleys-145575740,145575740,950000,51,Garden Terrace,Lockleys,SA,5032,1-Aug-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-144939252,/sold/property-house-sa-brooklyn+park-144939252,144939252,950000,16,Marion Road,Brooklyn Park,SA,5032,1-Aug-24,,,,
www.realestate.com.au/sold/property-house-sa-underdale-145416460,/sold/property-house-sa-underdale-145416460,145416460,1165000,5,Howard Street,Underdale,SA,5032,29-Jul-24,,,,
www.realestate.com.au/sold/property-unit-sa-brooklyn+park-145281684,/sold/property-unit-sa-brooklyn+park-145281684,145281684,417500,3-Apr,Drummond Street,Brooklyn Park,SA,5032,29-Jul-24,,,,
www.realestate.com.au/sold/property-house-sa-underdale-145530500,/sold/property-house-sa-underdale-145530500,145530500,998000,4,Stuckey Avenue,Underdale,SA,5032,26-Jul-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-145409424,/sold/property-house-sa-brooklyn+park-145409424,145409424,920000,321,Henley Beach Road,Brooklyn Park,SA,5032,20-Jul-24,,,,
www.realestate.com.au/sold/property-unitblock-sa-brooklyn+park-145333504,/sold/property-unitblock-sa-brooklyn+park-145333504,145333504,2025000,Units,1-5/51 May Terrace,Brooklyn Park,SA,5032,18-Jul-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-145406240,/sold/property-house-sa-lockleys-145406240,145406240,1800000,8A,Barrow Crescent,Lockleys,SA,5032,15-Jul-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-145465624,/sold/property-house-sa-brooklyn+park-145465624,145465624,728000,2A,Paula Street,Brooklyn Park,SA,5032,15-Jul-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-145361584,/sold/property-house-sa-lockleys-145361584,145361584,485000,23/2,Rowells Road,Lockleys,SA,5032,13-Jul-24,,,,
www.realestate.com.au/sold/property-unit-sa-lockleys-145343804,/sold/property-unit-sa-lockleys-145343804,145343804,652000,2-Sep,Fern Avenue,Lockleys,SA,5032,11-Jul-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-145374444,/sold/property-house-sa-brooklyn+park-145374444,145374444,915000,36,Allen Avenue,Brooklyn Park,SA,5032,10-Jul-24,,,,
www.realestate.com.au/sold/property-unit-sa-lockleys-145281752,/sold/property-unit-sa-lockleys-145281752,145281752,470000,24/2,Rowells Road,Lockleys,SA,5032,9-Jul-24,,,,
www.realestate.com.au/sold/property-unit-sa-lockleys-145222004,/sold/property-unit-sa-lockleys-145222004,145222004,433000,14/374,Henley Beach Road,Lockleys,SA,5032,3-Jul-24,,,,
www.realestate.com.au/sold/property-unit-sa-brooklyn+park-145289392,/sold/property-unit-sa-brooklyn+park-145289392,145289392,379500,12-Oct,Jeffrey Street,Brooklyn Park,SA,5032,3-Jul-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-145182500,/sold/property-house-sa-lockleys-145182500,145182500,895000,15,Pierson Street,Lockleys,SA,5032,2-Jul-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-145239720,/sold/property-house-sa-brooklyn+park-145239720,145239720,880000,38,Elston Street,Brooklyn Park,SA,5032,30-Jun-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-145255056,/sold/property-house-sa-lockleys-145255056,145255056,767500,2/444,Henley Beach Road,Lockleys,SA,5032,28-Jun-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-144615172,/sold/property-house-sa-lockleys-144615172,144615172,925000,1B,Arden Avenue,Lockleys,SA,5032,24-Jun-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-145184436,/sold/property-house-sa-lockleys-145184436,145184436,1730000,5,Miranda Avenue,Lockleys,SA,5032,14-Jun-24,,,,
www.realestate.com.au/sold/property-house-sa-underdale-141550160,/sold/property-house-sa-underdale-141550160,141550160,1117000,39,Hardys Road,Underdale,SA,5032,13-Jun-24,,,,
www.realestate.com.au/sold/property-unit-sa-brooklyn+park-145068712,/sold/property-unit-sa-brooklyn+park-145068712,145068712,682000,19-Mar,May Terrace,Brooklyn Park,SA,5032,7-Jun-24,,,,
www.realestate.com.au/sold/property-unit-sa-lockleys-145102872,/sold/property-unit-sa-lockleys-145102872,145102872,510000,18/374,Henley Beach Road,Lockleys,SA,5032,5-Jun-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-145005896,/sold/property-house-sa-lockleys-145005896,145005896,1325000,35,Douglas Street,Lockleys,SA,5032,3-Jun-24,,,,
www.realestate.com.au/sold/property-house-sa-brooklyn+park-144961964,/sold/property-house-sa-brooklyn+park-144961964,144961964,840000,7,Vincent Street,Brooklyn Park,SA,5032,2-Jun-24,,,,
www.realestate.com.au/sold/property-unit-sa-lockleys-145061252,/sold/property-unit-sa-lockleys-145061252,145061252,520000,15-Mar,Torrens Avenue,Lockleys,SA,5032,31-May-24,,,,
www.realestate.com.au/sold/property-house-sa-lockleys-144367028,/sold/property-house-sa-lockleys-144367028,144367028,875000,13,Main Street,Lockleys,SA,5032,30-May-24,,,,
